t,vid,type,hop
88.2,ambulance_01,EMERGENCY_VEHICLE,1
88.2,ambulance_01,EMERGENCY_VEHICLE,1
88.2,ambulance_01,EMERGENCY_VEHICLE,1
88.2,ambulance_01,EMERGENCY_VEHICLE,1
88.3,ambulance_01,EMERGENCY_VEHICLE,1
88.3,ambulance_01,EMERGENCY_VEHICLE,1
88.3,ambulance_01,EMERGENCY_VEHICLE,1
88.3,ambulance_01,EMERGENCY_VEHICLE,1
88.3,ambulance_01,EMERGENCY_VEHICLE,1
88.4,ambulance_01,EMERGENCY_VEHICLE,1
88.4,ambulance_01,EMERGENCY_VEHICLE,1
88.4,ambulance_01,EMERGENCY_VEHICLE,1
88.4,ambulance_01,EMERGENCY_VEHICLE,1
88.4,ambulance_01,EMERGENCY_VEHICLE,1
88.5,ambulance_01,EMERGENCY_VEHICLE,1
88.5,ambulance_01,EMERGENCY_VEHICLE,1
88.5,ambulance_01,EMERGENCY_VEHICLE,1
88.5,ambulance_01,EMERGENCY_VEHICLE,1
88.5,ambulance_01,EMERGENCY_VEHICLE,1
88.6,ambulance_01,EMERGENCY_VEHICLE,1
88.6,ambulance_01,EMERGENCY_VEHICLE,1
88.6,ambulance_01,EMERGENCY_VEHICLE,1
88.6,ambulance_01,EMERGENCY_VEHICLE,1
88.6,ambulance_01,EMERGENCY_VEHICLE,1
88.7,ambulance_01,EMERGENCY_VEHICLE,1
88.7,ambulance_01,EMERGENCY_VEHICLE,1
88.7,ambulance_01,EMERGENCY_VEHICLE,1
88.7,ambulance_01,EMERGENCY_VEHICLE,1
88.7,ambulance_01,EMERGENCY_VEHICLE,1
88.8,ambulance_01,EMERGENCY_VEHICLE,1
88.8,ambulance_01,EMERGENCY_VEHICLE,1
88.8,ambulance_01,EMERGENCY_VEHICLE,1
88.8,ambulance_01,EMERGENCY_VEHICLE,1
88.8,ambulance_01,EMERGENCY_VEHICLE,1
88.9,ambulance_01,EMERGENCY_VEHICLE,1
88.9,ambulance_01,EMERGENCY_VEHICLE,1
88.9,ambulance_01,EMERGENCY_VEHICLE,1
88.9,ambulance_01,EMERGENCY_VEHICLE,1
88.9,ambulance_01,EMERGENCY_VEHICLE,1
89.0,ambulance_01,EMERGENCY_VEHICLE,1
89.0,ambulance_01,EMERGENCY_VEHICLE,1
89.0,ambulance_01,EMERGENCY_VEHICLE,1
89.0,ambulance_01,EMERGENCY_VEHICLE,1
89.0,ambulance_01,EMERGENCY_VEHICLE,1
89.1,ambulance_01,EMERGENCY_VEHICLE,1
89.1,ambulance_01,EMERGENCY_VEHICLE,1
89.1,ambulance_01,EMERGENCY_VEHICLE,1
89.1,ambulance_01,EMERGENCY_VEHICLE,1
89.1,ambulance_01,EMERGENCY_VEHICLE,1
89.2,ambulance_01,EMERGENCY_VEHICLE,1
89.2,ambulance_01,EMERGENCY_VEHICLE,1
89.2,ambulance_01,EMERGENCY_VEHICLE,1
89.2,ambulance_01,EMERGENCY_VEHICLE,1
89.2,ambulance_01,EMERGENCY_VEHICLE,1
89.3,ambulance_01,EMERGENCY_VEHICLE,1
89.3,ambulance_01,EMERGENCY_VEHICLE,1
89.3,ambulance_01,EMERGENCY_VEHICLE,1
89.3,ambulance_01,EMERGENCY_VEHICLE,1
89.3,ambulance_01,EMERGENCY_VEHICLE,1
89.4,ambulance_01,EMERGENCY_VEHICLE,1
89.4,ambulance_01,EMERGENCY_VEHICLE,1
89.4,ambulance_01,EMERGENCY_VEHICLE,1
89.4,ambulance_01,EMERGENCY_VEHICLE,1
89.4,ambulance_01,EMERGENCY_VEHICLE,1
89.5,ambulance_01,EMERGENCY_VEHICLE,1
89.5,ambulance_01,EMERGENCY_VEHICLE,1
89.5,ambulance_01,EMERGENCY_VEHICLE,1
89.5,ambulance_01,EMERGENCY_VEHICLE,1
89.5,ambulance_01,EMERGENCY_VEHICLE,1
89.6,ambulance_01,EMERGENCY_VEHICLE,1
89.6,ambulance_01,EMERGENCY_VEHICLE,1
89.6,ambulance_01,EMERGENCY_VEHICLE,1
89.6,ambulance_01,EMERGENCY_VEHICLE,1
89.6,ambulance_01,EMERGENCY_VEHICLE,1
89.7,ambulance_01,EMERGENCY_VEHICLE,1
89.7,ambulance_01,EMERGENCY_VEHICLE,1
89.7,ambulance_01,EMERGENCY_VEHICLE,1
89.7,ambulance_01,EMERGENCY_VEHICLE,1
89.7,ambulance_01,EMERGENCY_VEHICLE,1
89.8,ambulance_01,EMERGENCY_VEHICLE,1
89.8,ambulance_01,EMERGENCY_VEHICLE,1
89.8,ambulance_01,EMERGENCY_VEHICLE,1
89.8,ambulance_01,EMERGENCY_VEHICLE,1
89.8,ambulance_01,EMERGENCY_VEHICLE,1
89.9,ambulance_01,EMERGENCY_VEHICLE,1
89.9,ambulance_01,EMERGENCY_VEHICLE,1
89.9,ambulance_01,EMERGENCY_VEHICLE,1
89.9,ambulance_01,EMERGENCY_VEHICLE,1
89.9,ambulance_01,EMERGENCY_VEHICLE,1
90.0,ambulance_01,EMERGENCY_VEHICLE,1
90.0,ambulance_01,EMERGENCY_VEHICLE,1
90.0,ambulance_01,EMERGENCY_VEHICLE,1
90.0,ambulance_01,EMERGENCY_VEHICLE,1
90.0,ambulance_01,EMERGENCY_VEHICLE,1
